""	"BR:MCF7"	"BR:MDA-MB-231"	"BR:HS 578T"	"BR:BT-549"	"BR:T-47D"	"CNS:SF-268"	"CNS:SF-295"	"CNS:SF-539"	"CNS:SNB-19"	"CNS:SNB-75"	"CNS:U251"	"CO:COLO 205"	"CO:HCC-2998"	"CO:HCT-116"	"CO:HCT-15"	"CO:HT29"	"CO:KM12"	"CO:SW-620"	"LE:CCRF-CEM"	"LE:HL-60(TB)"	"LE:K-562"	"LE:MOLT-4"	"LE:RPMI-8226"	"LE:SR"	"ME:LOX IMVI"	"ME:MALME-3M"	"ME:M14"	"ME:SK-MEL-2"	"ME:SK-MEL-28"	"ME:SK-MEL-5"	"ME:UACC-257"	"ME:UACC-62"	"ME:MDA-MB-435"	"ME:MDA-N"	"LC:A549/ATCC"	"LC:EKVX"	"LC:HOP-62"	"LC:HOP-92"	"LC:NCI-H226"	"LC:NCI-H23"	"LC:NCI-H322M"	"LC:NCI-H460"	"LC:NCI-H522"	"OV:IGROV1"	"OV:OVCAR-3"	"OV:OVCAR-4"	"OV:OVCAR-5"	"OV:OVCAR-8"	"OV:SK-OV-3"	"OV:NCI/ADR-RES"	"PR:PC-3"	"PR:DU-145"	"RE:786-0"	"RE:A498"	"RE:ACHN"	"RE:CAKI-1"	"RE:RXF 393"	"RE:SN12C"	"RE:TK-10"	"RE:UO-31"
"SLFN11_transcript_expression"	-0.726	-0.94	-0.955	0.004	0.464	1.863	1.28	0.933	0.641	1.04	0.717	-0.782	-0.977	-0.944	-0.966	-0.934	-0.88	-1.029	1.195	1.307	-0.934	1.726	-0.94	1.296	0.401	-1.047	0.387	-1.053	-0.528	-0.583	-0.922	0.654	-0.05	0.1	0.012	-0.922	1.153	0.307	-0.304	0.96	-0.933	0.542	-1.007	-0.866	-0.801	-0.975	-0.962	0.213	0.632	0.294	-0.942	0.745	1.035	-0.716	1.604	1.664	0.587	1.096	-0.925	0.452
"ATAD5_mutation"	0	0	0	100	0	0	0	100	0	0	0	0	0	98.471	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	99.433	0	0	0	100	90.66	0	0	0	0	99.513	0	0	0	0	29.412	0	0	0	0	0	0	0	100	97.286	100	50	0	0
"CDH1_transcript_expression"	1.947	-0.736	-0.594	-0.608	1.994	-0.547	-0.742	-0.77	-0.738	-0.491	-0.699	1.764	1.655	0.686	1.878	1.623	1.409	0.917	-0.467	-0.753	-0.692	-0.685	-0.392	-0.844	-0.767	1.917	-0.834	-0.702	-0.632	0.184	1.341	-0.787	-0.873	-0.734	0.769	1.242	-0.499	-0.679	-0.683	-0.628	1.979	-0.476	-0.794	-0.223	0.875	1.159	-0.759	-0.657	0.051	-0.535	0.071	0.636	-0.792	-0.549	0.269	0.229	-0.765	-0.767	-0.718	-0.682
"CLDN3_transcript_expression"	2.231	-0.475	-0.637	-0.69	2.509	-0.673	-0.712	-0.679	-0.728	-0.788	-0.653	2.184	2.87	0.322	1.525	2.058	1.308	0.335	-0.805	-0.629	-0.586	-0.725	0.752	-0.679	-0.603	-0.707	-0.727	-0.688	-0.61	-0.612	-0.714	-0.653	-0.739	-0.715	-0.222	-0.236	-0.355	-0.691	-0.597	0.21	-0.096	-0.5	-0.373	1.806	1.415	0.789	0.065	-0.546	0.13	-0.486	0.801	0.923	-0.54	-0.564	0.516	-0.451	-0.401	-0.498	0.009	-0.317
"CLDN4_transcript_expression"	1.169	0.579	-0.643	-0.705	1.556	-0.821	-0.645	-0.675	-0.465	-0.651	-0.243	1.45	2.22	1.321	1.894	1.825	1.038	0.91	-0.747	-0.726	-0.884	-0.711	-0.522	-0.778	-0.726	-0.76	-0.832	-0.422	-0.865	-0.728	-0.853	-0.725	-0.793	-0.877	-0.595	-0.428	0.679	1.05	-0.637	-0.538	1.53	0.681	-0.836	-0.642	0.705	0.98	0.532	-0.801	-0.571	-0.723	1.894	-0.117	-0.337	1.117	-0.686	-0.595	0.082	-0.641	1.01	0.286
"CDH1_protein_expression"	2.583	-0.867	0.752	-0.231	2.132	-0.618	-0.201	-0.193	0.333	-0.441	-0.055	2.011	2.47	0.49	1.986	2.838	1.535	1.772	-1.149	-1.418	-1.809	-1.9	-1.697	-1.425	-0.66	0.425	-1.35	-0.304	-0.87	-0.885	0.194	-1.56	-1.368	-1.456	-0.755	-0.246	0.034	-0.338	0.028	-0.959	3.303	0.685	0.004	-0.263	-0.001	3.156	-0.451	-0.246	0.674	-0.453	-0.762	0.772	-0.35	-0.345	-0.668	-0.676	-0.265	0.147	-0.76	-0.33
"EMT"	9.85693645659231	-2.52563308064368	-3.39386828482606	-3.44311896895684	10.8865011924079	-4.18948344488475	-3.35338386245927	NA	-3.23975198208893	-3.86959615741662	-2.46719161845109	10.9395482205407	12.0221204319422	5.61720322918262	10.0976236382734	11.2268953541034	8.88384177961833	3.16788324963745	NA	NA	NA	NA	NA	NA	-4.52976064596148	-3.69015013114566	-4.03336560136272	-3.68388954979895	-3.79864918637846	-2.91987372221621	-3.59658365332306	-3.18744474937136	-3.885397950488	-2.92942139932016	-0.965140725488321	-0.179838660692179	-2.35746977745357	-2.12893205636988	-2.63715188987096	-1.81235766082418	10.2946834053009	-1.28206377008093	-1.29450321155377	0.122287759794417	6.14067708178757	5.64174225917476	-1.37736882288259	-2.8377488162815	-1.42470327410041	-1.99909846637362	-1.47775115026867	-0.537055513277095	-3.41744982194133	-2.18727060973712	-2.36732341822407	-2.45691269282918	-2.90107056409209	-2.67488760616448	-1.30527719160457	-2.54000436915232
"Modal_chromosomal_number"	65	54	57	70	57	56	116	88	61	55	52	72	44	45	44	67	43	49	48	45	65	94	64	46	64	82	60	82	88	100	70	73	57	NA	62	62	103	94	62	57	47	53	51	85	69	70	54	56	84	NA	87	59	83	74	51	67	58	64	81	46
"Number_structurally_rearanged_chromosomes"	38	22	24	12	17	22	14	29	9	4	20	14	6	5	4	16	7	16	2	7	15	4	22	4	11	7	12	16	26	16	9	9	24	NA	5	27	19	28	17	28	45	8	9	9	35	35	15	40	17	NA	30	17	8	14	1	11	19	28	14	4
"Numerical_complexity"	12	14	14	13	12	7	24	19	12	12	8	17	3	1	0	10	8	3	1	3	11	7	12	1	12	17	10	25	17	27	12	9	11	NA	10	13	28	25	16	12	17	7	11	9	13	13	11	15	6	NA	14	11	20	18	8	11	16	18	18	5
"Numerical_heterogeneity"	4	NA	13	15	10	22	22	16	15	13	8	10	10	0	3	0	4	10	1	0	NA	7	4	1	10	9	14	23	14	NA	6	17	1	NA	7	20	22	NA	18	8	2	18	6	8	11	7	2	1	12	NA	14	12	18	11	8	17	17	17	NA	9
"Fraction_normal_chromosomes_with_numerical_heterogeneity"	0.08	0.34	0.56	0.74	0.34	0.74	0.95	0.74	0.65	0.61	0.43	0.56	0.34	0	0.13	0	0.22	0.43	0	0	NA	0.3	0.22	0.22	0.43	0.52	0.52	1	0.61	NA	0.61	0.78	0.08	NA	0.56	0.66	0.87	NA	0.74	0.56	0.39	0.82	0.48	0.48	0.48	0.3	0.08	0	0.43	NA	0.82	0.61	0.66	0.65	0.3	0.82	0.66	0.52	NA	0.34
"Fraction_abnormal_chromosomes_with_numerical_heterogeneity"	0.34	0.24	0.79	0.58	0.35	0.63	0.5	0.41	0.34	0.75	0.75	0.21	0.83	0	0	0	0.43	0.5	0	0	NA	0	0.23	0.25	0.64	0.29	0.42	0.75	0.65	NA	0.44	0.77	0.21	NA	0.2	0.88	0.36	NA	0.17	0.78	0.73	0.5	0.34	0.67	0.66	0.34	0.15	0.08	0.25	NA	0.63	0.29	0.5	0.5	0	0.36	0.52	0.5	NA	0.25
"Structural_heterogeneity"	1.1	NA	2.8	1	0.3	2.9	5.4	3.1	2.1	1.5	1.9	0.5	0.8	0.1	0.3	0.2	0.8	0.7	0.1	0.3	1.2	0.2	1.2	0.2	0.8	0.8	1.2	5.8	3.6	7	0.8	1.3	1.1	NA	0.1	2.1	7.1	1.2	1.2	3.2	1.9	0.9	0.1	1.7	0.3	1.6	1.2	2	1.7	NA	2.7	0.7	1.1	0.2	0	0.4	2.1	0.9	0.7	0.4
"proportion_genomic_gains"	0.14	0.09	0.12	0.08	0.25	0.08	0.07	0.13	0.03	0.05	0.05	0.08	0.01	0.06	0	0.11	0.05	0.05	0.03	0.07	0.09	0.04	0.12	0.03	0.01	0.04	0.05	0.07	0.13	0.12	0.09	0.03	0.09	0.09	0.11	0.13	0.04	0.14	0.06	0.06	0.14	0.05	0.06	0	0.09	0.14	0.13	0.13	0.02	0.16	0.07	0.06	0.05	0.08	0.08	0.11	0.11	0.15	0.07	0.09
"proportion_genomic_losses"	0.16	0.04	0.03	0.18	0.06	0.09	0.11	0.14	0.05	0.01	0.06	0.13	0	0.04	0.05	0.16	0.1	0.04	0.02	0.12	0.14	0.04	0.14	0.04	0.12	0.14	0.04	0.11	0.08	0.08	0.21	0.17	0.03	0	0.08	0.03	0.08	0.06	0.12	0.02	0.11	0.01	0.03	0.01	0.14	0.14	0.09	0.09	0.11	0.14	0.11	0.05	0.12	0.23	0.04	0.09	0.13	0.12	0.09	0.05
"proportion_genomic_gain_and_losses"	0.3	0.13	0.16	0.26	0.31	0.16	0.19	0.27	0.08	0.06	0.11	0.21	0.01	0.1	0.05	0.27	0.15	0.09	0.05	0.18	0.23	0.08	0.26	0.08	0.14	0.18	0.09	0.19	0.21	0.2	0.29	0.2	0.12	0.09	0.19	0.16	0.12	0.19	0.18	0.09	0.25	0.06	0.08	0.01	0.23	0.28	0.22	0.21	0.13	0.3	0.18	0.11	0.17	0.31	0.12	0.19	0.24	0.27	0.16	0.14
"number_genomic_gains"	277	69	92	89	146	135	64	120	35	19	50	54	4	45	14	34	49	46	40	89	113	37	133	20	22	50	35	85	165	111	89	23	130	64	113	124	39	97	23	61	113	42	63	2	176	152	102	117	89	158	142	55	46	72	80	65	128	183	68	79
"number_genomic_losses"	212	25	27	112	34	101	72	121	34	12	41	82	4	58	30	41	51	37	38	114	114	32	80	22	96	61	14	47	60	33	124	43	42	11	91	34	31	51	85	22	45	22	27	31	137	112	58	77	81	110	128	15	54	156	27	45	160	134	74	40
"number_genomic_gains_or_losses"	489	94	119	201	180	236	136	241	69	31	91	136	8	103	44	75	100	83	78	203	227	69	213	42	118	111	49	132	225	144	213	66	172	75	204	158	70	148	108	83	158	64	90	33	313	264	160	194	170	268	270	70	100	228	107	110	288	317	142	119
"number_amino_acid_changing_genetic_variants_not_in_either_ESP5400_or_1000G"	552	286	452	203	341	206	168	194	185	200	385	237	5099	1654	4669	352	1828	306	849	194	349	2282	342	184	394	248	868	505	307	343	305	552	936	895	259	382	461	316	164	637	410	329	263	657	213	223	192	233	289	267	186	1256	276	206	143	177	239	460	283	240
"number_amino_acid_changing_genetic_variants_present_in_either_ESP5400_or_1000G"	5442	5020	5504	4445	5224	5187	4670	5579	5019	5238	6628	5705	6186	6026	5949	5899	5889	4214	6312	5784	5669	6176	6390	5858	5550	5705	5590	5533	5397	4784	4794	5533	5563	5569	5368	5405	5550	5003	4866	5336	4613	5500	5081	4009	5611	5199	5739	4249	4968	4300	5078	4216	5747	5500	4755	4824	5576	4668	5181	5680
"Microsatellite_instability"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	NA	0	0	1	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"MutSig1_age"	6.0145437893	18.944599382	0	35.8401524969	10.4942287555	39.3655210733	19.030750871	33.4203791874	28.4311696177	42.2263439956	38.7511628707	34.5605694135	0	0	0	54.9886831438	0	0	565.3642920535	14.4332926333	3.4395766209	239.395877549	2.5796950847	0	0	26.2074076307	0	0	0.0323262437	12.0714183874	0	0	0	0	12.8320653199	2.5205077401	0	29.3242749739	20.9070067426	16.5532611649	0	37.4227714458	13.6058282192	82.1258620264	0	18.6654474719	47.836609963	11.7451511327	20.8140643773	6.5031525351	33.2618057863	0	42.7957261655	23.7499207667	8.3966288384	19.7538632243	24.1834403024	0	32.4144711657	11.8787258485
"MutSig2_APOBEC"	5.2605167223	42.4373057769	0	1.1133007278	15.9839494597	5.1670258928	1.3655887312	0	0	0	5.2602519812	0	0	0	0	0	15.5039602593	11.9846349611	15.4455505455	4.3351877097	0	142.5798201057	27.1987296557	4.8935063246	0	0	0	0	0	6.5215371517	0	0	0	0	0	11.6375268841	65.0297546377	3.2766664855	3.1452469189	42.0979756368	42.4685983638	0	9.1470171195	0	9.5856504157	0	0	9.6088065223	15.6244677542	0	0	30.8414994402	0	3.1749387997	1.4258661179	0	0	2.4263217258	0.9316961699	0
"MutSig13_APOBEC"	2.39087888	22.0218988614	4.5216177425	0	1.2852635586	7.0477915017	8.3166681014	5.7796816261	0	0	4.5378022663	1.7398598142	28.3565704008	4.6328868772	18.6716506454	4.6283518391	0	2.640994277	0	0.0384972965	11.8294555117	0	22.2359241754	3.6062773703	0	0	0	0	6.0743857258	0	0	0	0	0.0031236291	8.9548452041	7.1536574124	146.0215579703	6.0176238763	0.3359550663	42.7711390524	63.2101321503	1.8465741524	8.8821620913	1.7221122256	1.1956453307	2.6268741319	0	0.9991155517	19.1355247031	4.2277451405	3.4733860434	0	2.4065032783	5.0828194476	0	0	6.7356387291	14.5124340911	3.8810634013	3.6848209917
"MutSig3_HRD"	241.0379079575	38.640124782	119.3173421401	24.6129352359	104.6069571408	41.6406490137	13.4054593114	30.5610476331	0	0	0	8.7548714148	0	0	0	27.2411976403	0	43.7888010746	0	25.4950795137	20.7301172915	0	72.2212711346	0	34.8118957067	0	55.9772224461	30.0759413767	20.4081433764	0	26.3703969849	126.2586900798	102.337106432	80.4218539584	0	58.8793097056	0.8879259676	1.8735669355	28.4575424641	0	0	23.4106451114	3.52548341	0	16.8246707357	59.1997247499	13.4649341814	89.9951304307	9.3846934278	157.639656592	8.8636382017	0	55.0411349502	28.0962639109	7.0624941516	18.0613870822	20.993961745	0	111.4909847619	0
"MutSig4_tobacco_smoking"	25.43675196	64.7440719258	0.9618850294	0	0	0	0	3.1885064846	18.6611965027	0	202.6423319321	0	0	0	971.0378131224	26.6620619945	31.0982133907	33.4188298084	0	0	45.3848923559	0	0	0	0	14.0386328956	9.2200987287	2.7642021071	10.8091919587	8.2484429633	29.5460219094	0	42.5926689163	10.5203588083	115.4462364601	126.5813239728	158.8555370351	178.0005476575	0	578.6950856561	301.913722764	108.8548283997	51.3123240253	2.9676937721	0	17.2767409277	0.8718103447	19.7318710561	11.3722296399	15.9971247347	0	1086.7900615758	0	2.0840134499	0	0	0	385.1248950902	0	79.4226164806
"MutSig29_tobacco_chewing"	0	0	0	0	0	0	8.5424548466	0	0	0	2.3095718569	14.3053254513	0	0	0	21.7333009135	0	6.9348103934	0	0	0	105.6196409505	8.7731746644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.7213257611	0	0	0	5.0577761518	0	0	0	0	0	0	2.3030394074	0	0	0	0	0	0
"MutSig6_MMR_MSI"	4.8598460009	11.0366500616	39.9777229396	0	2.8388496417	0	0	3.5157685246	0	0	0	36.6307528773	0	903.365290534	0	3.503518931	178.6377841052	60.9397811642	457.8021591723	14.6298988634	13.5173690779	360.4510886495	42.5329918863	0.3627659324	0	0	0	5.5351961729	0	0	0	0	0	0	0	0	14.2626078669	0	4.7007588467	0	17.9497453426	0	1.8825048448	217.2790189968	17.612548092	1.8938394673	5.6089056263	3.1989337842	8.6400151674	21.0147060259	0	0	0	0	14.7726069223	0	18.3711981652	11.9727933228	38.2103595474	0
"MutSig7_UV-exposure"	54.7535367249	12.0592727144	9.9112220163	5.6745312925	0	0.2714828583	4.7213741639	0	6.2312146333	7.6600143432	0	18.9093939943	0	0	0	122.5934699897	159.5561841385	43.2697180977	0	0.2204859944	0.9555741027	345.2988789491	62.8671556223	0	294.9442514817	87.5653582286	280.2945502394	216.2257055355	219.8251177287	323.8772655467	149.4652056613	270.8954375669	358.334062293	312.2743320072	3.8780074111	4.3372955317	10.4473631951	0	7.0033307407	14.3486460388	10.0462738815	18.8199014435	0	0	7.3717391028	0	2.1123540366	1.773514807	4.9458831735	11.6693360576	2.0959624529	0	0	0.1500395184	0	0	11.4573679607	0	6.3757788197	0
"MutSig10_polymerase_epsilon"	2.8009838543	5.2655102495	0	0	0	0	0	0	0	2.2974516854	0	20.7980262715	5312.4907210455	21.498130469	0	0	0	0	0	0	1.9463307303	96.5043499019	5.2484411197	0.8450487622	0	0.1748938174	0	0	0	0	0	0	0	0	17.462875922	1.9019985944	12.7369398405	0.2029451717	0.1222789565	0	0	3.4180026316	0.7435226053	0	0.955517903	8.6346882211	0	0	2.3256028543	1.5911587642	4.2000867737	0	9.5222264731	0	0	0	0	0	0.1542485914	6.8606162194
"MutSig11_Alkylating_agent"	0	0	0	0	4.4512127881	6.3314008714	0	0.6618257134	6.0270725578	0	28.9300177816	0	106.3926412036	0	0	0	397.508154856	85.3291193455	0	0	12.269329853	0	2.9658898919	0.8001557113	85.7760982892	30.8776702644	88.560658001	134.047018827	48.0097445812	47.4332334466	31.5142116579	34.6171267998	82.464310406	132.6847756013	0	0	26.0877530736	33.2498909047	0	0	0	0	0	0	0	1.4990285075	0	3.5632754551	0	0.8150284566	11.0769525296	0	2.7088633272	14.690635458	0	0	2.3643820239	0	0	2.3078080181
"MutSig15_MMR"	0	0	0.9020974822	0	37.2288433553	0	0	6.1310061298	0	0	0	1.9002605831	0	293.6473636052	0	6.0354945484	431.219422393	0	142.4301337261	0	0	1788.3901702192	1.8708938365	2.5772621414	0	0	0	22.8513699377	0	0	0	13.8852063898	0	0	0	0	0	0	0	0	5.0475008356	0	0	0	13.1083382743	14.1684637448	5.4143890351	4.9384553348	20.1413631235	0	7.6248444313	9.8591781049	0	0	0	0	0	0	0	0
"MutSig20_MMR"	13.4847253602	12.2997836827	0	5.7031954051	0	11.3826281739	16.4984851299	0	0.0613380724	14.0476175625	0	0	0	179.0930231864	1984.2683971494	0	685.9426339936	0	0	0	3.3923785633	0	0	15.0208003235	0	0	0	8.2983646673	0	0	0	0	0	0	0	20.6208522899	0	14.6348707288	0	49.6163911037	21.8046037883	10.6242172535	7.2459218361	204.1778794169	0	0	0	10.9034049357	8.0382965556	2.3130064571	0	324.2431001714	13.3522492432	0.4964920242	0	5.6098353759	0	9.7333684956	0	8.9455599114
"MutSig26_MMR"	0	0	0	10.5543663576	0	0	0	0	0	2.2634763568	0	0	0	0	12.9414957438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.909305265	0	0	0	32.5794965261	0	0	0	0	2.8739607241	0	9.0711579772	122.494443536	2.8098897956	3.6146499289	0	1.9744499665	116.4698001376	0	0	0	0	0	0	0	0	0	15.7702467738	18.0351938351
"TMEM173_mutation"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM173_transcript_expression"	-1.339	-0.208	-0.284	-0.339	-1.181	-0.512	-0.094	0.572	-0.029	-0.111	-0.09	0.105	0.063	0.059	0.387	0.98	-1.194	-0.419	0.083	0.341	1.04	-0.451	0.109	3.276	1.546	-0.085	-1.135	-0.198	0.321	-0.955	0.328	0.394	-1.034	-1.034	-1.366	0.867	-0.702	0.944	0.247	-1.339	-0.427	0.2	-1.185	0.18	0.104	2.627	1.212	-0.072	-0.058	-0.04	-0.446	0.456	-0.559	0.902	-1.299	0.461	0.521	-0.024	0.495	-0.447
